"Speeches","because_CS","last_AP","year_NN","say_VB","down_RP","i've_PPSS","first_OD","then_RB","always_RB","change_VB","there's_EX","freedom_NN","obama_NP","understand_VB","getting_VBG","clinton_NP","nuclear_JJ","already_RB","live_VB","choose_VB","clear_JJ","moment_NN","use_VB","fair_JJ","republicans_NPS","try_VB","number_NN","because_RB","side_NN","since_CS","record_NN","ahead_RB","decades_NNS","during_IN","struggling_VBG","helping_VBG","looking_VBG","example_NN","story_NN","aren't_BER","solve_VB","in_RP","gave_VBD","strategy_NN","knew_VBD","coverage_NN","2008_CD","given_VBN","deserve_VB","iowa_NP","full_JJ","tried_VBD","threat_NN","issues_NNS","hire_VB","plans_NNS","drug_NN","fundamental_JJ","november_NP","race_NN","almost_RB","helped_VBD","past_AP","wealthiest_JJT","past_NN","share_VB","courage_NN","set_VB","news_NN","cities_NNS","necessary_JJ","housing_NN","parties_NNS","answer_NN","facing_VBG","exactly_RB","anyone_PN","safe_JJ","began_VBD","steps_NNS","called_VBN","differences_NNS","achieve_VB","depression_NN","show_VB","student_NN","cutting_VBG","works_VBZ","recession_NN","accountability_NN","republican_NP","decide_VB","happens_VBZ","losing_VBG","prevent_VB","leader_NN","–_VBZ","east_NR","morning_NN","streets_NNS","win/loss"
"2004bush041101.txt",0.0021682,0.00048181,0.00096362,0.00072272,0.0012045,0.00096362,0.0012045,0.00072272,0.00024091,0.00024091,0,0.0016863,0,0.00048181,0.00072272,0,0,0,0.00072272,0,0.0019272,0,0.00024091,0.00024091,0.00024091,0,0,0,0.00096362,0.00024091,0.0012045,0,0,0.0012045,0,0.00024091,0,0.00024091,0,0,0,0,0,0.00024091,0,0.00072272,0,0.00024091,0,0,0,0,0,0.00048181,0,0,0.00096362,0,0,0.00024091,0,0,0,0,0,0,0.00024091,0,0,0,0.00024091,0,0,0,0,0,0,0,0.00024091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00024091,0.00024091,0,1
"2004kerry040315.txt",0.0004902,0.0014706,0.00098039,0.0014706,0.0004902,0,0.002451,0.00098039,0.0004902,0,0,0,0,0,0.00098039,0,0.00098039,0.00098039,0,0,0,0.00098039,0,0,0,0,0,0,0,0.00098039,0,0,0,0.0004902,0,0,0,0,0,0,0,0,0,0.0004902,0.00098039,0,0,0.0004902,0.002451,0.0004902,0,0,0,0,0.0004902,0,0.0004902,0,0.00098039,0,0.0004902,0,0.0004902,0.0004902,0,0.0004902,0.0004902,0,0,0.0004902,0,0,0,0,0,0,0,0.0004902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0004902,0,0
"2004kerry040325.txt",0.0021254,0.0010627,0.0010627,0.00053135,0.0010627,0.0010627,0.001594,0.00053135,0.00053135,0,0,0,0,0.00053135,0.00053135,0.001594,0,0,0.00053135,0,0.00053135,0,0,0,0,0,0,0,0.00053135,0,0.001594,0.0010627,0,0.0010627,0,0,0,0.00053135,0,0.00053135,0,0,0.00053135,0.00053135,0,0,0,0,0.00053135,0.00053135,0.00053135,0,0.00053135,0,0,0,0.00053135,0,0,0,0.00053135,0.00053135,0.00053135,0,0,0,0,0.00053135,0,0,0,0,0,0.0010627,0,0.00053135,0.0010627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00053135,0,0,0,0
"2004kerry040326.txt",0,0.0011872,0.00079145,0.00039573,0,0.00039573,0.00079145,0.00039573,0,0.00039573,0,0,0,0,0.00039573,0,0,0,0.00039573,0.00039573,0,0,0.0011872,0,0,0.0015829,0,0,0,0,0.0023744,0.00039573,0,0,0,0,0,0,0,0.00039573,0,0,0,0.00039573,0,0,0,0.00079145,0.00039573,0,0,0.0015829,0,0.00039573,0.00039573,0.00039573,0,0,0,0,0,0,0,0,0.00039573,0,0,0.00079145,0,0,0.00039573,0,0,0.00039573,0,0,0.00039573,0,0,0.00039573,0.00039573,0,0,0.00039573,0.00039573,0,0.00039573,0,0,0,0,0,0,0,0.00039573,0,0.0011872,0,0.00039573,0,0
"2004kerry040510.txt",0.0016779,0.00055928,0.0011186,0,0.0011186,0.0022371,0.00055928,0.00055928,0,0,0.00055928,0,0,0,0,0,0,0,0.00055928,0,0,0,0.00055928,0,0,0,0,0,0.00055928,0.0016779,0.00055928,0,0,0.00055928,0.00055928,0,0,0,0,0.0011186,0,0,0,0,0,0.0011186,0,0,0,0.00055928,0,0.00055928,0,0,0,0,0.00055928,0,0,0,0,0.00055928,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00055928,0.00055928,0,0.00055928,0,0,0,0,0,0,0,0.0022371,0,0,0,0,0,0,0.00055928,0.00055928,0,0,0,0,0,0
"2004kerry040527.txt",0.00061614,0.00030807,0.00061614,0,0,0,0.0012323,0.00092421,0.00061614,0.00030807,0,0.0012323,0,0.00030807,0.00030807,0,0.0018484,0.00030807,0.00030807,0,0.00061614,0,0.00061614,0,0,0.00030807,0.00030807,0.00061614,0,0,0,0.00030807,0,0.00030807,0,0,0,0.00030807,0,0,0,0,0,0.00061614,0,0,0,0.00030807,0,0,0.00061614,0,0.0012323,0,0,0.00030807,0,0.00030807,0.00030807,0,0,0,0.00061614,0,0.00030807,0.00030807,0,0.00030807,0,0,0.00061614,0,0,0,0,0,0.00030807,0,0,0.00030807,0,0,0,0,0,0,0,0.00030807,0,0,0,0,0,0,0.00061614,0,0.00092421,0.00092421,0,0,0
"2004kerry040624.txt",0.0008244,0.0004122,0,0.0008244,0.0008244,0.0004122,0.0016488,0.0012366,0.0004122,0,0.0004122,0,0,0,0,0.0004122,0,0.0004122,0.0004122,0.0004122,0,0,0.0008244,0,0,0,0,0,0,0,0.0004122,0,0,0,0,0.0004122,0,0,0.0008244,0,0.0004122,0,0,0,0,0,0,0.0004122,0,0.0004122,0,0.0004122,0,0,0,0.0004122,0,0,0.0004122,0,0,0.0004122,0.0004122,0.0004122,0.0004122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0004122,0,0,0,0,0,0,0,0,0,0
"2004kerry040729.txt",0.0024014,0.00034305,0.00085763,0.0024014,0.00068611,0.00051458,0.0012007,0.00034305,0.00017153,0.00034305,0.00017153,0.00085763,0,0.00017153,0.00017153,0,0.00034305,0,0.00068611,0,0,0.00034305,0.00017153,0.00051458,0.00068611,0,0.00017153,0.00017153,0.00068611,0.00017153,0.00017153,0.00051458,0.00017153,0,0.00051458,0,0,0.00034305,0.00085763,0.00051458,0,0.00034305,0.00051458,0,0,0.00017153,0,0.00068611,0.00034305,0.00017153,0.00034305,0.00017153,0.00017153,0.00017153,0,0.00017153,0.00051458,0.00017153,0,0.00051458,0,0,0,0.00034305,0.00017153,0.00034305,0,0,0,0,0,0,0,0.00017153,0,0,0.00034305,0.00017153,0.00034305,0,0,0,0,0,0.00017153,0,0,0,0,0.00017153,0,0,0,0.00017153,0,0.00017153,0.0012007,0.00034305,0,0.00034305,0
"2004kerry040805.txt",0.0018815,0.0012543,0.00062716,0.00062716,0.00062716,0,0.00094073,0,0.00031358,0.00031358,0,0.00031358,0,0.00062716,0,0,0.00031358,0,0.00094073,0,0.00062716,0,0,0,0,0,0.00031358,0,0,0,0.00094073,0.00031358,0.00031358,0.00031358,0,0,0,0.00031358,0,0.00031358,0,0,0,0.00031358,0,0.00094073,0,0.00031358,0,0,0,0,0.00031358,0.00031358,0,0.00031358,0.00062716,0,0.00031358,0.00062716,0,0,0.00062716,0.00031358,0,0.00031358,0,0,0.00031358,0.00031358,0,0,0,0.00031358,0.00062716,0,0,0,0,0,0.00062716,0,0,0.00031358,0.00031358,0,0,0,0,0,0,0.00031358,0,0,0,0,0.00031358,0,0,0,0
"2004kerry040924.txt",0.0013447,0.00044823,0.00044823,0.00044823,0.0015688,0,0.0011206,0.0011206,0.00022411,0.00067234,0.00022411,0.00022411,0,0.00067234,0,0.00022411,0.0026894,0,0.00089646,0,0.00067234,0,0.00022411,0,0.00022411,0,0,0,0.00089646,0.00067234,0,0,0,0.00044823,0,0,0,0,0,0,0,0,0,0.00067234,0.00022411,0,0,0,0,0,0,0.00022411,0,0,0,0,0,0.00022411,0,0.00044823,0,0.00022411,0,0,0,0.00044823,0,0.00022411,0.00044823,0.00022411,0,0,0,0.00022411,0.00067234,0,0.00022411,0.0011206,0.00022411,0,0,0,0,0,0.00044823,0,0,0,0,0,0,0,0,0.00022411,0.00022411,0,0.00067234,0.00044823,0.00044823,0.00022411,0
"2004kerry041002.txt",0.00085519,0.0014253,0.0019954,0.00028506,0.00085519,0.0025656,0.0022805,0.00028506,0,0.00085519,0.00028506,0,0,0,0.00028506,0.00028506,0,0.00028506,0,0.0022805,0.00028506,0,0.00057013,0.00028506,0.00028506,0,0.00028506,0.00028506,0.00028506,0,0.0028506,0.0011403,0,0.00028506,0.0011403,0,0.00028506,0,0.00028506,0.00028506,0.00028506,0,0,0,0,0,0,0.00028506,0.00028506,0,0,0,0,0,0.00028506,0,0.00085519,0,0,0,0.00057013,0,0.00028506,0.00085519,0,0,0,0,0,0,0,0,0,0,0.00057013,0,0,0.00028506,0,0,0.00028506,0,0,0,0,0.00028506,0.00028506,0.00028506,0,0,0,0.00028506,0,0,0,0,0.00028506,0.00028506,0.00028506,0.00028506,0
"2004kerry041019.txt",0.0014706,0,0.0014706,0.00073529,0.00036765,0,0.0040441,0.0011029,0,0.00073529,0.00036765,0,0,0.0011029,0,0.00036765,0,0.00036765,0.00036765,0.00073529,0.00036765,0.0011029,0.00036765,0,0.00036765,0,0.00036765,0,0,0,0.00073529,0.00036765,0.00073529,0,0.00073529,0,0,0,0,0,0,0.00036765,0.00036765,0,0,0,0,0,0.00036765,0,0,0,0,0.00036765,0,0,0,0.00073529,0.0011029,0,0.00036765,0,0,0.00036765,0,0,0,0.00073529,0.00073529,0,0,0,0,0.00036765,0,0.00036765,0.00073529,0,0,0,0,0,0,0.00036765,0,0,0.00036765,0.00036765,0,0,0.0011029,0,0,0,0,0,0.0018382,0,0,0,0
"2004kerry041027.txt",0.0013307,0.00033267,0.00066534,0.00033267,0.000998,0.00066534,0.00066534,0.00033267,0,0,0,0,0,0,0,0,0,0.000998,0,0.002994,0,0.00033267,0,0,0.00033267,0,0,0.00033267,0,0,0.00033267,0.00066534,0,0,0.000998,0.00033267,0,0,0,0.00033267,0,0.00033267,0.00066534,0,0.000998,0,0,0.00033267,0.000998,0,0.00033267,0.00033267,0,0,0,0,0.000998,0.00066534,0,0,0.00033267,0.00033267,0,0,0,0,0,0,0.000998,0,0,0,0,0,0.00033267,0.0016633,0,0.00033267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00033267,0,0,0.000998,0.00033267,0.000998,0,0
"2008mccain0108.txt",0.0006502,0,0,0,0.0006502,0,0.0006502,0.0006502,0.0019506,0,0,0,0,0,0,0,0,0,0,0,0.0006502,0,0,0,0,0.0006502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0006502,0.0006502,0,0.0006502,0.0006502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0006502,0.0006502,0.0013004,0,0,0,0,0,0.0006502,0,0,0,0,0.0006502,0,0,0,0.0006502,0.0013004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2008mccain0112.txt",0.00042373,0.00042373,0.00084746,0.00042373,0.00084746,0,0,0,0.00084746,0.00042373,0,0.0021186,0,0.00042373,0.00042373,0,0.00042373,0.0012712,0.00084746,0.00042373,0,0,0.00042373,0,0,0,0,0,0.00042373,0.00042373,0.00042373,0,0,0.00042373,0,0,0,0.00042373,0,0,0,0,0,0,0,0,0,0,0,0,0.00042373,0,0.00042373,0.00042373,0,0,0.00042373,0,0,0,0,0,0.00042373,0,0.00042373,0,0.00042373,0,0,0,0.00084746,0,0,0.00042373,0,0.00042373,0.00042373,0.00042373,0,0,0,0,0.00042373,0,0,0,0.00084746,0,0,0,0.00042373,0,0,0,0,0,0,0,0,0,0
"2008mccain0119.txt",0.0025929,0.0008643,0,0.0008643,0.0008643,0,0.0034572,0.0008643,0.0034572,0,0,0.0008643,0,0,0,0,0,0,0,0,0,0,0,0.0017286,0,0,0,0,0,0,0,0.0008643,0,0,0,0,0,0,0,0,0,0,0.0017286,0,0,0,0,0.0008643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0008643,0,0,0,0,0,0,0,0.0017286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2008mccain0207.txt",0.0014235,0.00071174,0.00071174,0.00035587,0,0.00035587,0.00035587,0.0010676,0.00071174,0,0,0.00071174,0.0017794,0.0010676,0,0.0017794,0.00035587,0,0,0,0.00035587,0,0,0,0.00035587,0,0,0,0,0.00035587,0.0021352,0,0,0.00035587,0,0,0,0,0,0,0,0.00035587,0,0,0,0.00035587,0,0.00035587,0,0.00035587,0,0,0.00071174,0.00035587,0,0,0.00035587,0.00035587,0.00035587,0,0,0.00035587,0.00035587,0,0,0.0021352,0.00035587,0,0,0,0,0,0,0,0,0,0,0.00035587,0.00035587,0,0,0.0010676,0,0,0,0,0,0,0,0,0.00035587,0.00035587,0,0.00035587,0,0,0,0,0,0,0
"2008mccain0213.txt",0.00065488,0.00065488,0,0,0,0,0.00065488,0,0.00065488,0,0,0,0,0.00065488,0,0,0,0,0,0,0.00065488,0.00065488,0,0,0,0,0,0,0.00065488,0,0,0,0,0,0,0,0,0,0,0,0,0.00065488,0,0,0,0,0,0,0,0,0,0.00065488,0.00065488,0,0,0,0,0,0,0,0,0,0,0,0.00065488,0,0.0013098,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00065488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2008mccain0325.txt",0.0027563,0,0.0011025,0.00055127,0.0016538,0,0.00055127,0,0.0011025,0,0,0,0,0.0011025,0.00055127,0,0,0.00055127,0,0,0,0,0,0.00055127,0,0.0011025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00055127,0,0,0,0,0,0.00055127,0,0,0,0,0,0.0011025,0,0,0,0,0,0,0,0,0.0011025,0,0.00055127,0,0,0,0,0,0.00055127,0.0016538,0,0,0.00055127,0.00055127,0,0,0,0.0011025,0,0,0,0,0,0,0,0,0,0.0011025,0,0,0,0,0,0,0,0.00055127,0,0,0
"2008mccain0326.txt",0.0016513,0,0.0002359,0.00047181,0.00070771,0,0.00047181,0,0,0,0,0.0014154,0,0.0002359,0,0,0.002595,0.0002359,0.00070771,0,0.0002359,0,0.0002359,0,0,0.0002359,0.0002359,0,0,0.0002359,0,0,0.00094362,0.0002359,0,0,0,0.0002359,0,0,0,0.0002359,0,0.00094362,0,0,0.0002359,0,0.0002359,0,0,0,0.0011795,0.0002359,0,0,0,0,0,0.0002359,0,0,0,0,0,0.00094362,0.0002359,0,0,0,0.00094362,0,0,0,0,0,0,0.00047181,0.0002359,0,0.0002359,0.0002359,0,0,0,0,0,0,0,0,0,0,0,0,0.00047181,0,0,0.0011795,0,0,0
"2008mccain0331.txt",0.00034855,0.0010457,0,0.00034855,0,0,0.0017428,0.00069711,0.0010457,0,0,0,0,0.00034855,0,0,0,0,0.00034855,0,0,0.00069711,0,0.00034855,0,0,0,0,0,0,0,0,0.00034855,0.0010457,0,0.00034855,0,0.00034855,0,0,0,0.00069711,0.0010457,0,0.00034855,0,0,0.00069711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00034855,0,0.00069711,0,0,0,0,0,0,0,0,0,0.00034855,0.00069711,0.00034855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00069711,0,0,0,0,0
"2008mccain0401.txt",0.00083507,0,0.0020877,0,0,0.0012526,0.00083507,0,0.00083507,0.00083507,0,0,0,0.00083507,0,0,0,0,0,0,0.00041754,0.00041754,0,0.00083507,0,0.00041754,0.00041754,0,0,0,0,0,0,0.00041754,0,0,0,0,0,0,0,0,0.00083507,0,0.00041754,0,0,0.00041754,0.00083507,0,0,0,0,0,0.00041754,0,0,0,0,0,0,0.00041754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0016701,0.00041754,0.00083507,0,0,0,0,0,0.00041754,0.00083507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2008mccain0402.txt",0.00074655,0.00037327,0.0014931,0.00037327,0.00074655,0.0014931,0.00037327,0.0011198,0,0,0,0.0014931,0,0.00037327,0,0,0,0,0.0011198,0.00037327,0,0.00037327,0,0,0,0,0,0,0,0,0.00074655,0,0,0,0,0,0.00037327,0.00037327,0,0.00037327,0,0,0.00037327,0,0,0,0,0.00037327,0,0,0,0,0,0,0,0,0,0,0,0.00037327,0,0.00037327,0,0,0,0.00037327,0.00074655,0,0,0,0.00037327,0,0,0,0,0,0,0,0,0,0,0.00037327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2008mccain0403.txt",0,0.00069565,0.00034783,0,0.00034783,0,0.00069565,0.00034783,0.00069565,0.00034783,0,0.00034783,0,0.00034783,0,0,0,0,0,0,0,0.00034783,0.00069565,0,0,0,0,0,0,0,0.00034783,0,0,0.00034783,0,0,0,0.00034783,0,0,0.00034783,0,0,0,0.00069565,0,0,0,0,0,0,0.00069565,0.00034783,0,0,0.00034783,0,0,0,0.00034783,0.00034783,0.00069565,0,0,0.00069565,0.00034783,0.00069565,0,0,0,0,0,0.00034783,0,0,0,0.00034783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00034783,0,0,0,0,0
"2008mccain0404.txt",0.0011312,0.00056561,0,0,0,0,0,0.00056561,0.0039593,0,0,0,0,0,0,0,0,0.00056561,0.00056561,0,0,0.0011312,0,0,0,0,0,0,0,0,0,0,0.00056561,0,0,0,0,0.00056561,0.0011312,0,0,0,0.00056561,0,0.0028281,0,0,0,0,0,0.00056561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00056561,0,0,0.0016968,0,0,0,0,0,0,0,0,0,0.00056561,0,0.00056561,0,0,0,0,0,0,0,0,0,0,0,0.00056561,0,0,0.00056561,0,0,0,0,0
"2008mccain0405.txt",0.00072202,0.00036101,0.001083,0.00036101,0,0,0.001083,0.00036101,0.001083,0,0.00036101,0.0061372,0,0.00036101,0,0,0,0,0.00036101,0.00036101,0,0,0,0,0,0,0,0,0,0.00036101,0,0,0,0,0.00036101,0,0,0.00072202,0,0,0,0.00072202,0,0,0.00072202,0,0,0,0.00072202,0,0,0,0.00072202,0.0021661,0,0,0,0,0,0,0,0,0,0,0,0.00036101,0,0,0,0,0.00036101,0.00036101,0.00036101,0,0,0,0,0,0.00072202,0.00036101,0,0.0025271,0,0,0,0,0,0,0,0,0.00036101,0,0,0.00072202,0,0,0,0,0,0,0
"2008mccain0407.txt",0.00082214,0.0013702,0.0016443,0.00082214,0,0,0.00027405,0.0005481,0.0005481,0.00027405,0,0.0013702,0.00027405,0.00027405,0,0.00027405,0,0.00082214,0.0005481,0,0,0.0005481,0.00027405,0.00027405,0,0.00027405,0,0,0,0,0,0.0005481,0.00027405,0,0,0.00027405,0,0.0005481,0,0,0,0,0,0.00082214,0,0.00027405,0,0.0005481,0.0010962,0,0.00027405,0,0.00027405,0.00027405,0,0,0,0.00027405,0,0,0.00027405,0,0.00027405,0,0.0010962,0,0.00027405,0,0.00027405,0,0.0019183,0,0,0.00027405,0,0,0.00027405,0,0,0,0.00027405,0,0.00082214,0,0.00082214,0,0,0,0,0,0,0,0,0,0,0.00027405,0,0.0016443,0,0,0
"2008mccain0410.txt",0,0.00051813,0.0015544,0,0.0010363,0.00051813,0.0010363,0.0010363,0,0,0,0.00051813,0,0,0.0015544,0,0.00051813,0,0,0,0.0010363,0,0.00051813,0,0,0,0.00051813,0,0,0,0,0,0,0,0.00051813,0,0,0,0,0,0,0,0,0.00051813,0,0.00051813,0,0,0,0,0.00051813,0,0,0.00051813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0020725,0,0,0.0015544,0,0,0,0,0,0,0,0.00051813,0,0,0.00051813,0,0,0,0,0,0.00051813,0,0.0010363,0,0,0,0,0,0,0
"2008mccain0415.txt",0.0010797,0,0.00086374,0,0.00021594,0,0.0012956,0,0.00064781,0.00064781,0.00021594,0,0.0010797,0,0,0.0010797,0,0,0.00043187,0.00021594,0.00021594,0.00021594,0.00064781,0.00021594,0.00043187,0.00021594,0.00021594,0,0,0,0.00021594,0.00043187,0,0.00021594,0.00021594,0.00021594,0,0,0,0,0.00021594,0,0,0,0,0,0,0,0,0,0.00021594,0,0,0,0,0.00043187,0.00021594,0,0,0,0,0.00021594,0,0,0.00043187,0,0,0,0,0,0.00043187,0.00043187,0.00021594,0,0.00021594,0,0.00021594,0.00021594,0,0.00021594,0,0.00021594,0.00021594,0,0,0.00043187,0,0,0.00021594,0.00043187,0.00021594,0,0.00021594,0.00021594,0,0,0,0,0.00021594,0,0
"2008mccain0422.txt",0.0024839,0.00049677,0.0014903,0,0,0.0019871,0.00049677,0.0014903,0.00049677,0,0.00049677,0,0,0,0.00049677,0,0,0.00049677,0,0,0,0,0,0,0,0,0.00049677,0,0,0,0,0.00049677,0,0,0.00049677,0,0,0,0.00049677,0,0,0,0,0,0,0,0,0.00049677,0.00049677,0,0,0,0,0,0.00049677,0.0014903,0,0,0,0,0,0,0.00049677,0,0.00099354,0.00049677,0,0,0.00049677,0.00049677,0,0,0,0,0.00049677,0.00049677,0,0,0,0,0.00049677,0,0,0,0,0,0,0,0,0,0,0,0.00049677,0.0014903,0,0,0,0,0.00049677,0,0
"2008mccain0423.txt",0,0.00051151,0,0.00051151,0,0.001023,0.00051151,0,0.001023,0.00051151,0,0,0,0.00051151,0,0,0,0,0.001023,0,0,0.00051151,0,0,0,0,0,0,0,0.00051151,0.00051151,0,0,0,0,0.001023,0,0.00051151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00051151,0,0,0,0,0.00051151,0,0,0,0.00051151,0.00051151,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002046,0.00051151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2008mccain0428.txt",0,0.00087108,0,0,0,0,0,0,0.0026132,0,0,0.0017422,0,0.00087108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00087108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0017422,0,0,0,0.00087108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2008mccain0429.txt",0.0010825,0.00027064,0.00054127,0.00027064,0.00054127,0.00027064,0.00027064,0.0013532,0.00054127,0.0013532,0,0,0.00027064,0.00054127,0.00081191,0.00027064,0,0,0.00027064,0.00081191,0.00027064,0.00027064,0.0010825,0.00027064,0,0.00027064,0,0,0,0,0,0.00027064,0.00027064,0,0,0,0,0.00027064,0,0,0.00027064,0.00027064,0,0,0,0.0037889,0,0.00054127,0.00027064,0,0,0,0,0,0.00027064,0.0013532,0.00027064,0.00027064,0,0,0,0,0,0,0,0.00027064,0,0,0,0,0.00027064,0,0,0,0.00027064,0.00027064,0.00027064,0,0,0,0,0,0.00027064,0,0,0,0,0,0,0.00027064,0,0,0,0,0.00027064,0,0,0,0.00054127,0,0
"2008mccain0501.txt",0.0015244,0,0.0007622,0,0,0,0,0.0022866,0.0007622,0.0007622,0,0,0,0,0.0022866,0,0,0,0,0.0022866,0,0,0.0007622,0,0,0,0,0,0,0,0.0015244,0.0007622,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0022866,0,0,0,0,0,0,0,0,0,0,0,0.0007622,0,0,0,0,0,0,0,0,0,0,0,0,0.0007622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0007622,0,0,0,0,0,0,0,0,0,0,0,0.0007622,0,0
"2008mccain0506.txt",0.0010599,0,0.00026497,0.00026497,0.00026497,0,0.00079491,0.0013249,0.0010599,0,0,0,0.0013249,0.00052994,0.00026497,0.00079491,0,0,0,0.00026497,0.0026497,0.00052994,0,0.00026497,0.00026497,0,0,0,0,0.00026497,0.00079491,0,0.00026497,0.00026497,0,0,0,0,0,0,0,0.00026497,0.00052994,0,0.00079491,0,0,0,0,0,0,0,0,0.00026497,0,0,0,0.00052994,0,0,0.00026497,0,0,0,0,0.00026497,0,0,0.00026497,0,0,0,0.00026497,0,0,0.00079491,0.00026497,0.00026497,0,0,0,0.00052994,0,0,0.00026497,0,0,0,0,0,0,0,0,0,0.00026497,0,0,0,0,0,0
"2008mccain0507.txt",0.00081533,0.00081533,0.001223,0,0.00081533,0,0.00040766,0,0.00040766,0.00040766,0,0.0040766,0,0,0,0,0,0,0,0,0.00040766,0,0.00081533,0,0,0,0,0.00040766,0.00040766,0,0,0,0,0,0,0,0,0.0016307,0,0,0,0,0,0,0,0,0,0,0,0,0.00081533,0,0.00040766,0.00040766,0,0,0.00040766,0.00040766,0,0,0,0,0.00040766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0016307,0,0,0,0,0,0,0.00040766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2008mccain0512.txt",0.001392,0.0002784,0.0011136,0.0002784,0,0.0002784,0,0.00083519,0.0002784,0.0011136,0.0002784,0,0,0,0,0,0.0019488,0.0002784,0,0,0.00055679,0,0.0002784,0,0,0,0,0,0.0002784,0,0,0.00055679,0.00055679,0,0,0,0,0.0002784,0,0,0.0002784,0,0,0,0.0002784,0,0,0,0,0,0.0002784,0,0.0002784,0,0,0.0002784,0,0.0002784,0,0,0,0,0.00055679,0,0,0,0.0002784,0.00055679,0.0002784,0.0002784,0,0,0.0002784,0,0,0.0002784,0.0002784,0.00055679,0,0,0,0,0.00055679,0,0.0002784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2008mccain0515.txt",0.00090171,0.00090171,0.00090171,0,0,0.00030057,0.00060114,0,0.00060114,0.00060114,0,0.00030057,0,0.00060114,0,0,0.0012023,0,0,0,0,0,0.00030057,0,0,0,0,0,0,0,0,0.00030057,0.00030057,0.00030057,0.00030057,0.00030057,0,0,0,0,0.00060114,0.00030057,0,0,0,0.00030057,0,0,0.00030057,0,0,0,0.00090171,0.00030057,0,0.00060114,0.00030057,0,0,0,0,0,0,0,0.00030057,0,0,0.00030057,0.00060114,0,0,0,0.00090171,0,0.00060114,0,0.00090171,0.00060114,0,0,0,0.00060114,0.0012023,0,0,0,0,0,0,0.00030057,0,0,0,0,0,0,0,0,0,0,0
"2008mccain0516.txt",0.001124,0,0.00037467,0,0,0.00037467,0.00037467,0,0.00037467,0,0,0.00037467,0.0041214,0,0,0.0014987,0.00037467,0,0,0,0.001124,0.00037467,0.00074934,0.00037467,0,0,0.00037467,0,0,0,0.00037467,0.00074934,0.00074934,0,0,0.00037467,0,0,0,0,0,0.00074934,0,0,0.0014987,0,0,0,0,0,0,0,0,0.00037467,0,0.00037467,0,0.00037467,0,0,0,0,0,0,0.00037467,0,0,0.00037467,0,0,0,0,0.00037467,0,0,0.00037467,0,0,0,0,0,0.0014987,0,0,0,0,0,0,0,0,0.00037467,0,0,0,0.00037467,0.00037467,0,0.00037467,0,0,0
